aoa,ar,cl,cd,cl_cd
5.089832186048414,5.5407265858472785,0.5586336246242529,0.05570812532511432,10.027866157118913
7.962755914317217,5.2317086606210115,0.7701755811966986,0.08424570560598375,9.142015912345745
3.7260960579847726,7.382402660374348,0.461874753409398,0.04727680296364647,9.769585176149853
3.6719475232521814,8.95734820775889,0.5019923296643645,0.04687429275038085,10.70933128180981
2.4188109427788618,11.463206259306027,0.4479282549143508,0.0397548858192752,11.267250444401284
14.100285162112721,11.846569164264274,1.2379944921555428,0.19164448231948716,6.459849389724166
13.319832429083698,4.557125092731157,1.0902132251022412,0.16864613949581006,6.464501519937413
11.660380699915384,5.103980138783243,1.0115203729996791,0.14182554379270088,7.13214521128977
7.764922819315935,10.325903791167951,0.8217446687376191,0.08740792254934573,9.40126071837146
7.359118732678079,6.165057218166884,0.7722413703422655,0.07929930957051134,9.738311399238654
7.94618499273747,11.078792476050886,0.8571335218739364,0.09009504690737133,9.513658644910569
8.04852020365634,9.307626057832694,0.8637293907183824,0.08987821653568816,9.609996993825742
6.518446270465355,4.894758419045417,0.6563297275484874,0.06965990122682704,9.421915851005044
1.976322493381012,10.660234279392057,0.3734617776023314,0.03705657211246715,10.078152303695829
1.8849577930280397,5.410851040064607,0.24263102906547396,0.03276714188143713,7.404705297257755
14.28374573768525,7.38796315743723,1.149875835800385,0.19116804842882487,6.015000128164742
7.230461393795259,8.417479428474639,0.7388139604516297,0.08030631071554088,9.1999489687509
14.298082873577835,8.006129192642227,1.1843942498227995,0.19154140754674215,6.183489330022647
2.45365316565165,9.489303324921202,0.43446780184190686,0.04079438231268888,10.650187040747713
8.316248280599003,9.221493878954043,0.8433535271660075,0.09225400080726927,9.141647189132577
3.1157588002730883,11.93633604422444,0.5130534378707757,0.04598205430064932,11.15768848682193
3.7977690918990232,11.995375273793503,0.5523397335272588,0.05101134499068296,10.827782204686853
0.4508186814176818,8.131675221085128,0.1784758525515343,0.027127579905264657,6.579129180517037
1.7842996611031698,4.761592695686912,0.27326107814876305,0.033301681918782744,8.205623932605006
13.752726114437936,9.822746391749746,1.1730363301009346,0.1835943510869048,6.3892833475343425
4.822994872234975,11.813312625732713,0.683209516250097,0.05884754144667693,11.609822593339237
9.121938178718874,6.546611101032163,0.8539686558436698,0.10255697928582964,8.32677270518695
6.975211979839095,7.68967108670059,0.7586148398666283,0.07605229594887358,9.974910427117278
6.006768678679174,7.398215398523647,0.6636304733821765,0.06537823150331351,10.150633599633883
7.978291370191021,4.411353236455435,0.7658427890948557,0.08604636720865563,8.900350054729765
2.808584169230123,9.378115449787558,0.42494505180128933,0.042062318163944346,10.102749214748476
14.829058477793648,6.826701560547742,1.1649933484425452,0.20207043610237474,5.765283486854682
12.274618030557944,10.299710997052017,1.1092141278245558,0.15455192794383701,7.176967266481695
11.12421949097273,10.65696060225589,1.040029579074288,0.1369716095871104,7.593030279846832
7.031389455209287,10.569846292782763,0.8077569341409968,0.08013545874874586,10.079894053812207
2.2931568318950397,7.333327984319041,0.36380343050748026,0.036555933364988275,9.95196667187045
13.809987874103518,6.572365457927196,1.1297409293853804,0.181862813944909,6.212050198055379
5.120806010725914,9.990566237336438,0.6702047980240269,0.05881753541158108,11.394642657741565
0.7516003454540066,10.411115470741784,0.2904172028849057,0.029993646093396817,9.682624179153791
5.13605515215943,7.930059571130929,0.5960895686472703,0.0567114571983563,10.510919628856707
11.916855457438265,11.144248156290423,1.1157201709387852,0.14823736804497495,7.526578390141666
9.340631174823123,5.151269568628466,0.8398191744443052,0.10472829223736466,8.01902863593795
11.262578771172894,11.032550237271682,1.071619526556722,0.13863773606623403,7.729638098279079
11.904530757935662,4.76876186377505,0.9808600952258675,0.14411932560027904,6.805888739351472
3.179319166208139,5.228204176436911,0.42422485725816245,0.036829744231799924,11.518539324850206
13.856749741397703,8.270720106191682,1.1578028722666294,0.18214521587688748,6.3564824730241165
6.569844043805589,4.54014784149932,0.6480207814456027,0.07036020151197606,9.210047264223691
9.585204738962469,4.422456811200883,0.8782447681593332,0.10675464359848212,8.226759404139122
0.03463158880113004,4.004149953325644,0.03212315115018058,0.02366852601488648,1.3572096179532476
14.900527476167671,7.490533277554105,1.1405488565793798,0.20251875506138767,5.631818427057067
4.213445789462327,10.19699105033784,0.5853009401152336,0.05288851094345917,11.06669349683438
0.9309465981023285,4.278706802239325,0.16958742807585148,0.02659177451715475,6.377439308025423
6.873930623047709,9.218060851726843,0.7638252392201231,0.07663683427329196,9.966816172185197
1.9354508577306262,10.585018539329493,0.350055557369242,0.03884772921015129,9.010965749775899
2.2849006523636355,5.344006788622969,0.31377597123222617,0.03577881008328175,8.769882802190876
9.484242195453152,5.174909878571234,0.9017410855235963,0.10625659888113781,8.486447853768725
5.893910873553499,10.886407788964288,0.73235404918184,0.06664054989819687,10.989615936552404
13.827786752324926,10.584996879600759,1.1942873770326172,0.18435042462979948,6.478354359263926
4.787347419121051,8.311534130113495,0.5737238874293193,0.055272384996749475,10.379937241048303
10.892701925758516,10.553599034351842,1.0340416076699503,0.13220633401656012,7.821422591904157
6.916491452323614,4.742048619395958,0.6387463545773571,0.0728505815135235,8.767896443747459
9.899269516939182,7.155852143510035,0.9278940247575195,0.11568699369773539,8.02072899553343
8.995430350739856,9.902380448850984,0.9328600109329169,0.10334464583652958,9.02668932078507
7.091759591384973,6.059615674591707,0.6861505465337343,0.07859839286806605,8.72982921782504
14.250916419366556,10.018631315468422,1.1860214301854082,0.19271156814928933,6.1543862756937555
5.140704641324338,8.03342883512651,0.5826692021013753,0.05949028191189911,9.79435940418415
2.6585325187390882,10.002127903585865,0.4124489399358927,0.040575296393712504,10.165025929417617
10.171410913197423,7.717437102858637,0.9502093917774125,0.1197257029741956,7.936553038926073
12.690113419618632,6.943234721774541,1.0302235666484656,0.15952370414642872,6.4581221465545395
0.6038060990988564,5.753513731829059,0.175500102239332,0.02577921914335779,6.807812962191716
6.744490326340208,5.66703473148012,0.7005564596751435,0.0725196945764777,9.660223526401532
13.387315345309894,10.011926484571168,1.1554837351829925,0.1766921677589138,6.539530019007876
11.244279283843014,4.951282784271684,0.9110692150753785,0.13359441054878352,6.819665668143289
14.877115747464423,4.687858800887561,1.109507514715463,0.19989238472609194,5.550524179476853
7.971207173958657,5.410330920177041,0.7920844250207665,0.08500571417783026,9.318013885087085
9.89993578201727,5.402772091631375,0.8356661332603886,0.11140012571001019,7.501482856812408
4.537204217068922,10.584860982455197,0.5961250069324393,0.052663612588664345,11.319485649200471
14.213033994989885,7.188052987793699,1.1230676670244537,0.18970523094029457,5.920066945217308
5.495032328348045,11.92310765888386,0.7198198161472305,0.06526585520761333,11.029041354893067
11.077660690299428,5.097690062324899,0.9405930783701113,0.13092645815547652,7.184132921805212
6.0471030617862285,9.228318605549147,0.705764210613491,0.06520402257637878,10.823936664134056
8.42728395094499,7.589836057610005,0.8486164229351509,0.09377442911250142,9.049550404802398
10.796738025323194,7.143345413576592,1.011839432796379,0.1278838226026741,7.912176944695277
7.6340122762703135,11.000673592432658,0.8407982265488201,0.08876546051353003,9.472132760699887
13.606294903642628,11.804765166627197,1.2103736287462217,0.17988431553424492,6.728622365721488
6.289514818917153,10.982871670193429,0.7178260690578914,0.07099896218473409,10.110374109274451
9.706076972149877,5.538405432281064,0.9056914058833255,0.11177956605639791,8.102477383266658
5.135436499500812,5.766383369671472,0.54938295756193,0.056293019359829256,9.759344298983724
6.122350023465196,9.248591032760507,0.6925282180348052,0.068819137856015,10.063017928003237
6.600751623503286,6.312668653105534,0.6861183982188815,0.07110892742712692,9.648836271957864
1.8871052746842787,9.877801046244638,0.32813092675855193,0.036030199990350543,9.10710811614786
1.3758551858851003,8.531365206477158,0.29193953789862376,0.03286605374863172,8.882707371303372
10.01234884720137,8.407270147923224,0.9714208139651461,0.11610165400388267,8.366985141595483
9.832766075145784,10.628375398710286,0.9870794637842338,0.11688903033643647,8.444585954243673
9.94364571315143,9.684262173941423,0.9391511590251644,0.11553099790292676,8.128997204839107
0.2964966801403751,4.212622119978334,0.10282485972438579,0.024640701878035888,4.172967971177855
4.898202640076699,4.3956730971681255,0.5357981796097773,0.05278532082320352,10.150514788085735
2.967147708887954,8.812467619648125,0.40017148167042543,0.04061750345000567,9.852192963139135
11.672271338160186,7.889536604978204,1.0152596360460004,0.14305090893811895,7.097191088000581
12.909456020941953,6.081477242743931,1.0846349550319476,0.1629634425583361,6.655694909265802
3.70020565839221,7.349248698518413,0.4803259072677027,0.04412322775576825,10.886010196860756
10.017737382719796,10.063282549862883,0.9904421312737631,0.11796326080792105,8.396191530229864
1.9404420518741166,10.61289187726344,0.4147355244172569,0.0354668402360703,11.69361357416511
4.1272878840257,8.489784543120354,0.5408469551936097,0.04971719191724183,10.878469485844894
2.079817443501293,7.082955846856824,0.3399814286056312,0.03335111587281232,10.194004599491752
4.252811498988438,6.165574091960856,0.5543035828066492,0.04925471418108201,11.253817873529531
10.121048210239168,8.175347766154028,0.9501137559049087,0.11718331390010318,8.107927010110542
13.654903652778787,6.517996948515048,1.0939438675454367,0.17748664986157026,6.163527614041125
3.0378361188627894,8.512761096377783,0.44711234301588704,0.04083618279651582,10.948925986638377
8.131185524260788,9.4132190600771,0.8591039600353483,0.09291898536768778,9.245731177926727
10.520866518651484,4.528633687355159,0.9016904857920535,0.12192897583342426,7.395210856391644
14.293837027283486,4.008539720181978,1.0722619233754467,0.1884648752329759,5.689452329246717
9.150907243307607,5.698217110725944,0.89637731401439,0.10275347688494507,8.723571612258725
3.8266039654107105,11.156091981750247,0.560721125804142,0.04708323187916083,11.909146917595493
9.382172353709045,9.170326105828472,0.9125870814983708,0.1082547392009704,8.42999658245161
4.807367425170242,5.375682815496183,0.5495960761203715,0.05458663164206522,10.06832734659607
14.641925860375617,11.12211169458895,1.2334357077074638,0.20158740918364243,6.11861481182005
5.995142027454553,7.75964752229872,0.6622467733617718,0.0658260940269831,10.060550958565262
10.281415811415213,7.808734053429285,0.9685292293671008,0.12106386970896252,8.000150926080957
0.3484137352013772,11.48433555074124,0.2154789838070923,0.031201150168037654,6.906123096315475
6.000921692021331,4.47589353746672,0.6156886746473332,0.061192649905410804,10.061480841229145
13.126614199837675,5.721426197029748,1.1092901869821779,0.16565945728617384,6.696208023100657
